2015.07.16,05:00,1.09320,1.09379,1.09310,1.09341,2123
2015.07.16,06:00,1.09341,1.09376,1.09290,1.09301,1989
2015.07.16,07:00,1.09302,1.09346,1.09111,1.09244,3497
2015.07.16,08:00,1.09245,1.09484,1.09181,1.09317,5197
2015.07.16,09:00,1.09317,1.09388,1.08963,1.08988,8259
2015.07.16,10:00,1.08988,1.09188,1.08986,1.09041,6791
2015.07.16,11:00,1.09039,1.09149,1.08965,1.09041,6315
2015.07.16,12:00,1.09040,1.09052,1.08794,1.08869,5046
2015.07.16,13:00,1.08864,1.08967,1.08769,1.08771,5682
2015.07.16,14:00,1.08770,1.08961,1.08555,1.08567,9564
2015.07.16,15:00,1.08567,1.09130,1.08557,1.09073,9070
2015.07.16,16:00,1.09084,1.09261,1.08926,1.09084,7046
2015.07.16,17:00,1.09082,1.09082,1.08880,1.08968,4099
2015.07.16,18:00,1.08968,1.08986,1.08732,1.08757,3837
2015.07.16,19:00,1.08757,1.08929,1.08748,1.08829,3116
2015.07.16,20:00,1.08831,1.08865,1.08731,1.08735,2387
2015.07.16,21:00,1.08736,1.08783,1.08732,1.08769,1403
2015.07.16,22:00,1.08769,1.08796,1.08728,1.08745,1267
2015.07.16,23:00,1.08752,1.08796,1.08735,1.08759,959
2015.07.17,00:00,1.08761,1.08822,1.08728,1.08795,1487
2015.07.17,01:00,1.08796,1.08847,1.08762,1.08834,1821
2015.07.17,02:00,1.08833,1.08876,1.08756,1.08788,2507
2015.07.17,03:00,1.08789,1.08939,1.08769,1.08911,2212
2015.07.17,04:00,1.08910,1.08967,1.08860,1.08946,2301
2015.07.17,05:00,1.08947,1.09034,1.08945,1.08998,1473
2015.07.17,06:00,1.08998,1.09012,1.08916,1.08950,1509
2015.07.17,07:00,1.08949,1.08973,1.08800,1.08845,2155
2015.07.17,08:00,1.08846,1.08963,1.08801,1.08851,4253
2015.07.17,09:00,1.08852,1.09068,1.08782,1.08878,6444
2015.07.17,10:00,1.08877,1.08998,1.08818,1.08900,5567
2015.07.17,11:00,1.08901,1.08973,1.08851,1.08860,4845
2015.07.17,12:00,1.08861,1.08925,1.08706,1.08817,3615
2015.07.17,13:00,1.08817,1.08941,1.08760,1.08941,4350
2015.07.17,14:00,1.08942,1.08952,1.08611,1.08655,7002
2015.07.17,15:00,1.08655,1.08718,1.08483,1.08561,5854
2015.07.17,16:00,1.08561,1.08629,1.08435,1.08552,7691
2015.07.17,17:00,1.08551,1.08580,1.08461,1.08472,4528
2015.07.17,18:00,1.08472,1.08574,1.08409,1.08566,3063
2015.07.17,19:00,1.08562,1.08572,1.08445,1.08472,2204
2015.07.17,20:00,1.08473,1.08552,1.08460,1.08480,1831
2015.07.17,21:00,1.08481,1.08511,1.08435,1.08445,1300
2015.07.17,22:00,1.08444,1.08447,1.08285,1.08287,2253
2015.07.20,00:00,1.08329,1.08440,1.08322,1.08388,1179
2015.07.20,01:00,1.08392,1.08392,1.08283,1.08302,1199
2015.07.20,02:00,1.08300,1.08346,1.08278,1.08332,1332
2015.07.20,03:00,1.08332,1.08358,1.08223,1.08226,1953
2015.07.20,04:00,1.08221,1.08299,1.08209,1.08239,1837
2015.07.20,05:00,1.08240,1.08254,1.08206,1.08219,1767
2015.07.20,06:00,1.08219,1.08298,1.08214,1.08294,1545
2015.07.20,07:00,1.08293,1.08299,1.08242,1.08293,2004
2015.07.20,08:00,1.08293,1.08482,1.08248,1.08413,4199
2015.07.20,09:00,1.08412,1.08647,1.08412,1.08623,5673
2015.07.20,10:00,1.08622,1.08633,1.08443,1.08492,5702
2015.07.20,11:00,1.08496,1.08573,1.08254,1.08374,6428
2015.07.20,12:00,1.08375,1.08414,1.08285,1.08385,4922
2015.07.20,13:00,1.08384,1.08473,1.08336,1.08465,4435
2015.07.20,14:00,1.08464,1.08591,1.08413,1.08464,5327
2015.07.20,15:00,1.08464,1.08496,1.08311,1.08343,5245
2015.07.20,16:00,1.08341,1.08664,1.08341,1.08639,6666
2015.07.20,17:00,1.08640,1.08702,1.08474,1.08493,4949
2015.07.20,18:00,1.08495,1.08570,1.08403,1.08411,2498
2015.07.20,19:00,1.08412,1.08461,1.08341,1.08353,2449
2015.07.20,20:00,1.08352,1.08392,1.08284,1.08284,2087
2015.07.20,21:00,1.08281,1.08360,1.08258,1.08346,1704
2015.07.20,22:00,1.08347,1.08347,1.08086,1.08249,2881
2015.07.20,23:00,1.08248,1.08295,1.08202,1.08215,759
2015.07.21,00:00,1.08219,1.08321,1.08219,1.08292,1262
2015.07.21,01:00,1.08291,1.08349,1.08286,1.08334,1347
2015.07.21,02:00,1.08335,1.08344,1.08265,1.08271,1845
