20150701 000000;1.113990;1.113990;1.113890;1.113890;0
20150701 000100;1.113890;1.113890;1.113840;1.113850;0
20150701 000200;1.113850;1.113860;1.113850;1.113860;0
20150701 000300;1.113900;1.113950;1.113890;1.113950;0
20150701 000400;1.113940;1.113940;1.113890;1.113890;0
20150701 000500;1.113880;1.113940;1.113860;1.113940;0
20150701 000600;1.113930;1.113940;1.113920;1.113940;0
20150701 000700;1.113940;1.113960;1.113940;1.113960;0
20150701 000800;1.113960;1.113960;1.113950;1.113950;0
20150701 000900;1.113940;1.113940;1.113870;1.113880;0
20150701 001000;1.113880;1.113880;1.113710;1.113750;0
20150701 001100;1.113770;1.113810;1.113710;1.113750;0
20150701 001200;1.113750;1.113770;1.113660;1.113700;0
20150701 001300;1.113690;1.113800;1.113660;1.113790;0
20150701 001400;1.113780;1.113800;1.113780;1.113780;0
20150701 001500;1.113770;1.113770;1.113670;1.113760;0
20150701 001600;1.113750;1.113760;1.113750;1.113760;0
20150701 001800;1.113750;1.113770;1.113750;1.113760;0
20150701 001900;1.113750;1.113750;1.113630;1.113640;0
20150701 002000;1.113620;1.113620;1.113460;1.113540;0
20150701 002100;1.113560;1.113640;1.113560;1.113590;0
20150701 002200;1.113590;1.113680;1.113580;1.113680;0
20150701 002300;1.113690;1.113700;1.113690;1.113690;0
20150701 002400;1.113680;1.113760;1.113680;1.113760;0
20150701 002500;1.113770;1.113800;1.113710;1.113710;0
20150701 002600;1.113720;1.113720;1.113590;1.113670;0
20150701 002800;1.113660;1.113660;1.113500;1.113500;0
20150701 002900;1.113530;1.113550;1.113460;1.113470;0
20150701 003000;1.113460;1.113560;1.113380;1.113390;0
20150701 003100;1.113390;1.113450;1.113390;1.113450;0
20150701 003200;1.113440;1.113560;1.113440;1.113510;0
20150701 003300;1.113500;1.113510;1.113490;1.113510;0
20150701 003400;1.113530;1.113590;1.113530;1.113590;0
20150701 003500;1.113570;1.113570;1.113390;1.113400;0
20150701 003600;1.113410;1.113410;1.113250;1.113290;0
20150701 003700;1.113290;1.113350;1.113250;1.113260;0
20150701 003800;1.113280;1.113390;1.113250;1.113390;0
20150701 003900;1.113370;1.113410;1.113130;1.113310;0
20150701 004000;1.113330;1.113420;1.113330;1.113410;0
20150701 004100;1.113420;1.113510;1.113370;1.113420;0
20150701 004200;1.113440;1.113450;1.113280;1.113280;0
20150701 004300;1.113250;1.113360;1.113150;1.113360;0
20150701 004400;1.113390;1.113610;1.113390;1.113610;0
20150701 004500;1.113630;1.113780;1.113580;1.113690;0
20150701 004600;1.113690;1.113760;1.113690;1.113700;0
20150701 004700;1.113730;1.113740;1.113590;1.113630;0
20150701 004800;1.113640;1.113770;1.113600;1.113680;0
20150701 004900;1.113690;1.113790;1.113650;1.113790;0
20150701 005000;1.113790;1.113840;1.113710;1.113800;0
20150701 005100;1.113810;1.113870;1.113640;1.113650;0
20150701 005200;1.113690;1.113840;1.113660;1.113760;0
20150701 005300;1.113750;1.113830;1.113750;1.113830;0
20150701 005400;1.113900;1.113930;1.113870;1.113880;0
20150701 005500;1.113890;1.113990;1.113880;1.113960;0
20150701 005600;1.113950;1.113950;1.113900;1.113900;0
20150701 005700;1.113900;1.113900;1.113820;1.113860;0
20150701 005800;1.113850;1.113900;1.113790;1.113900;0
20150701 005900;1.113890;1.113890;1.113870;1.113890;0
20150701 010000;1.113880;1.113890;1.113860;1.113890;0
20150701 010100;1.113900;1.113910;1.113850;1.113900;0
20150701 010200;1.113890;1.113890;1.113840;1.113840;0
20150701 010300;1.113840;1.113840;1.113780;1.113790;0
20150701 010400;1.113790;1.113790;1.113630;1.113650;0
20150701 010500;1.113670;1.113830;1.113670;1.113830;0
20150701 010600;1.113830;1.113870;1.113750;1.113810;0
20150701 010700;1.113800;1.113890;1.113770;1.113880;0
20150701 010800;1.113870;1.113870;1.113870;1.113870;0
20150701 010900;1.113860;1.113860;1.113760;1.113760;0
20150701 011000;1.113770;1.113890;1.113770;1.113880;0
20150701 011100;1.113860;1.113860;1.113770;1.113770;0
20150701 011200;1.113790;1.113800;1.113790;1.113800;0
20150701 011300;1.113790;1.113870;1.113780;1.113870;0
20150701 011400;1.113880;1.113880;1.113770;1.113770;0
20150701 011500;1.113780;1.113940;1.113770;1.113870;0
20150701 011600;1.113890;1.114030;1.113890;1.113990;0
20150701 011700;1.114000;1.114170;1.113980;1.114130;0
20150701 011800;1.114120;1.114120;1.114070;1.114080;0
20150701 011900;1.114090;1.114150;1.114080;1.114130;0
20150701 012000;1.114140;1.114160;1.114140;1.114160;0
20150701 012100;1.114170;1.114210;1.114070;1.114070;0
20150701 012200;1.114080;1.114140;1.114060;1.114140;0
20150701 012300;1.114140;1.114190;1.114140;1.114170;0
20150701 012400;1.114150;1.114170;1.114110;1.114110;0
20150701 012500;1.114100;1.114160;1.114050;1.114050;0
20150701 012600;1.114070;1.114070;1.113990;1.114000;0
20150701 012700;1.114000;1.114040;1.113990;1.114040;0
20150701 012800;1.114030;1.114040;1.113930;1.113950;0
20150701 012900;1.113950;1.113970;1.113940;1.113950;0
20150701 013000;1.113980;1.114010;1.113960;1.113970;0
20150701 013100;1.113960;1.113980;1.113960;1.113960;0
20150701 013200;1.113970;1.114040;1.113970;1.114040;0
20150701 013300;1.114020;1.114070;1.113990;1.114010;0
20150701 013400;1.113970;1.114070;1.113960;1.114020;0
20150701 013500;1.114020;1.114050;1.114010;1.114050;0
20150701 013600;1.114040;1.114050;1.114040;1.114040;0
20150701 013700;1.114030;1.114030;1.113840;1.113850;0
20150701 013800;1.113830;1.113830;1.113610;1.113640;0
20150701 013900;1.113640;1.113660;1.113570;1.113570;0
20150701 014000;1.113550;1.113640;1.113450;1.113640;0
20150701 014100;1.113650;1.113680;1.113620;1.113680;0
20150701 014200;1.113660;1.113660;1.113640;1.113640;0
20150701 014300;1.113590;1.113650;1.113500;1.113630;0
20150701 014400;1.113650;1.113650;1.113630;1.113640;0
20150701 014500;1.113650;1.113660;1.113570;1.113570;0
20150701 014600;1.113580;1.113600;1.113430;1.113450;0
20150701 014700;1.113450;1.113470;1.113390;1.113460;0
20150701 014800;1.113440;1.113480;1.113380;1.113450;0
20150701 014900;1.113500;1.113650;1.113490;1.113640;0
20150701 015000;1.113640;1.113700;1.113640;1.113700;0
20150701 015100;1.113690;1.113750;1.113690;1.113700;0
20150701 015200;1.113690;1.113690;1.113530;1.113560;0
20150701 015300;1.113560;1.113670;1.113560;1.113660;0
20150701 015400;1.113670;1.113670;1.113660;1.113660;0
20150701 015500;1.113680;1.113680;1.113280;1.113290;0
20150701 015600;1.113300;1.113450;1.113290;1.113440;0
