20150301 170000;1.118170;1.118220;1.117970;1.117970;0
20150301 170100;1.118120;1.118140;1.117930;1.118120;0
20150301 170200;1.118140;1.118140;1.118040;1.118040;0
20150301 170300;1.118070;1.118170;1.118070;1.118140;0
20150301 170400;1.118110;1.118110;1.118060;1.118060;0
20150301 170500;1.118140;1.118140;1.118000;1.118080;0
20150301 170600;1.118120;1.118270;1.118120;1.118270;0
20150301 170700;1.118260;1.118400;1.118260;1.118400;0
20150301 170800;1.118360;1.118430;1.118360;1.118410;0
20150301 170900;1.118420;1.118420;1.118240;1.118390;0
20150301 171000;1.118410;1.118420;1.118240;1.118240;0
20150301 171100;1.118270;1.118540;1.118270;1.118510;0
20150301 171200;1.118500;1.118520;1.118480;1.118520;0
20150301 171300;1.118520;1.118520;1.118370;1.118370;0
20150301 171400;1.118370;1.118470;1.118370;1.118470;0
20150301 171500;1.118460;1.118500;1.118380;1.118380;0
20150301 171600;1.118390;1.118390;1.118380;1.118390;0
20150301 171700;1.118390;1.118400;1.118370;1.118390;0
20150301 171800;1.118390;1.118390;1.118360;1.118380;0
20150301 171900;1.118380;1.118410;1.118370;1.118410;0
20150301 172000;1.118410;1.118410;1.118410;1.118410;0
20150301 172100;1.118450;1.118460;1.118390;1.118390;0
20150301 172200;1.118410;1.118410;1.118390;1.118400;0
20150301 172300;1.118390;1.118410;1.118390;1.118400;0
20150301 172400;1.118400;1.118410;1.118390;1.118410;0
20150301 172500;1.118400;1.118430;1.118400;1.118410;0
20150301 172600;1.118400;1.118610;1.118390;1.118600;0
20150301 172700;1.118580;1.118600;1.118570;1.118570;0
20150301 172800;1.118590;1.118620;1.118550;1.118620;0
20150301 172900;1.118620;1.118620;1.118580;1.118580;0
20150301 173000;1.118560;1.118670;1.118470;1.118650;0
20150301 173100;1.118640;1.118650;1.118590;1.118590;0
20150301 173200;1.118600;1.118600;1.118540;1.118580;0
20150301 173300;1.118570;1.118570;1.118540;1.118540;0
20150301 173400;1.118540;1.118540;1.118540;1.118540;0
20150301 173500;1.118540;1.118540;1.118540;1.118540;0
20150301 173600;1.118540;1.118540;1.118540;1.118540;0
20150301 173700;1.118540;1.118570;1.118460;1.118570;0
20150301 173800;1.118550;1.118570;1.118490;1.118530;0
20150301 173900;1.118550;1.118550;1.118430;1.118470;0
20150301 174000;1.118490;1.118520;1.118470;1.118490;0
20150301 174100;1.118490;1.118540;1.118490;1.118490;0
20150301 174200;1.118370;1.118370;1.118160;1.118200;0
20150301 174300;1.118180;1.118270;1.118060;1.118140;0
20150301 174400;1.118160;1.118160;1.117920;1.118020;0
20150301 174500;1.118020;1.118160;1.117970;1.118130;0
20150301 174600;1.118150;1.118180;1.117900;1.118080;0
20150301 174700;1.118080;1.118230;1.118060;1.118190;0
20150301 174800;1.118200;1.118200;1.118170;1.118200;0
20150301 174900;1.118200;1.118210;1.118160;1.118180;0
20150301 175000;1.118210;1.118210;1.118160;1.118210;0
20150301 175100;1.118180;1.118180;1.118110;1.118160;0
20150301 175200;1.118160;1.118170;1.118150;1.118150;0
20150301 175300;1.118120;1.118120;1.117910;1.118060;0
20150301 175400;1.118060;1.118100;1.118060;1.118080;0
20150301 175500;1.118080;1.118130;1.118060;1.118090;0
20150301 175600;1.118090;1.118120;1.118060;1.118090;0
20150301 175700;1.118110;1.118180;1.118090;1.118160;0
20150301 175800;1.118170;1.118190;1.118150;1.118170;0
20150301 175900;1.118180;1.118190;1.118060;1.118160;0
20150301 180000;1.118160;1.118180;1.118040;1.118180;0
20150301 180100;1.118160;1.118290;1.118040;1.118140;0
20150301 180200;1.118160;1.118230;1.118160;1.118220;0
20150301 180300;1.118200;1.118200;1.118100;1.118110;0
20150301 180400;1.118060;1.118100;1.117960;1.118030;0
20150301 180500;1.118020;1.118120;1.118000;1.118020;0
20150301 180600;1.118040;1.118040;1.117960;1.118040;0
20150301 180700;1.118020;1.118020;1.118010;1.118010;0
20150301 180800;1.118030;1.118090;1.117970;1.118090;0
20150301 180900;1.118090;1.118120;1.118010;1.118020;0
20150301 181000;1.118040;1.118070;1.118020;1.118020;0
20150301 181100;1.118020;1.118110;1.117990;1.117990;0
20150301 181200;1.118010;1.118020;1.117950;1.117950;0
20150301 181300;1.117920;1.117930;1.117650;1.117650;0
20150301 181400;1.117660;1.117660;1.117650;1.117660;0
20150301 181500;1.117670;1.117670;1.117620;1.117620;0
20150301 181600;1.117640;1.117680;1.117640;1.117640;0
20150301 181700;1.117650;1.117650;1.117540;1.117620;0
20150301 181800;1.117620;1.117620;1.117540;1.117540;0
20150301 181900;1.117560;1.117560;1.117230;1.117250;0
20150301 182000;1.117270;1.117370;1.116590;1.116770;0
20150301 182100;1.116760;1.117000;1.116730;1.116970;0
20150301 182200;1.116980;1.116990;1.116300;1.116450;0
20150301 182300;1.116450;1.116650;1.116320;1.116420;0
20150301 182400;1.116440;1.116520;1.116350;1.116430;0
20150301 182500;1.116500;1.116500;1.116370;1.116440;0
20150301 182600;1.116450;1.116750;1.116440;1.116750;0
20150301 182700;1.116760;1.116770;1.116710;1.116740;0
20150301 182800;1.116750;1.116910;1.116730;1.116750;0
20150301 182900;1.116750;1.116880;1.116720;1.116870;0
20150301 183000;1.116860;1.117160;1.116860;1.117050;0
20150301 183100;1.117040;1.117190;1.116960;1.117190;0
20150301 183200;1.117190;1.117260;1.116950;1.117160;0
20150301 183300;1.117120;1.117190;1.116940;1.116980;0
20150301 183400;1.116980;1.117060;1.116970;1.116980;0
20150301 183500;1.116980;1.117070;1.116720;1.116730;0
20150301 183600;1.116740;1.116880;1.116730;1.116770;0
20150301 183700;1.116800;1.116900;1.116310;1.116340;0
20150301 183800;1.116370;1.116400;1.116120;1.116120;0
20150301 183900;1.116150;1.116200;1.116060;1.116190;0
20150301 184000;1.116170;1.116210;1.116120;1.116170;0
20150301 184100;1.116180;1.116210;1.116110;1.116120;0
20150301 184200;1.116120;1.116200;1.116120;1.116190;0
20150301 184300;1.116190;1.116190;1.116150;1.116180;0
20150301 184400;1.116180;1.116210;1.116150;1.116170;0
20150301 184500;1.116150;1.116450;1.116140;1.116450;0
20150301 184600;1.116430;1.116440;1.116370;1.116370;0
20150301 184700;1.116360;1.116380;1.116360;1.116380;0
20150301 184800;1.116390;1.116480;1.116380;1.116460;0
20150301 184900;1.116480;1.116480;1.116350;1.116350;0
20150301 185000;1.116340;1.116340;1.116280;1.116280;0
20150301 185100;1.116270;1.116290;1.116270;1.116280;0
20150301 185200;1.116280;1.116290;1.116240;1.116240;0
20150301 185300;1.116270;1.116270;1.116230;1.116240;0
20150301 185400;1.116220;1.116240;1.116180;1.116190;0
20150301 185500;1.116190;1.116190;1.116010;1.116050;0
20150301 185600;1.116070;1.116090;1.116020;1.116040;0
20150301 185700;1.116040;1.116080;1.116040;1.116060;0
20150301 185800;1.116080;1.116080;1.115990;1.116050;0
20150301 185900;1.116050;1.116070;1.116030;1.116060;0
20150301 190000;1.116080;1.116600;1.116080;1.116540;0
20150301 190100;1.116530;1.117140;1.116510;1.117090;0
20150301 190200;1.117070;1.117070;1.116680;1.116740;0
20150301 190300;1.116760;1.117050;1.116760;1.116970;0
20150301 190400;1.116950;1.116950;1.116720;1.116730;0
20150301 190500;1.116730;1.116920;1.116640;1.116870;0
20150301 190600;1.116880;1.116980;1.116780;1.116800;0
20150301 190700;1.116810;1.116940;1.116720;1.116730;0
20150301 190800;1.116730;1.116740;1.116590;1.116630;0
20150301 190900;1.116650;1.116720;1.116630;1.116680;0
20150301 191000;1.116680;1.116790;1.116680;1.116780;0
20150301 191100;1.116770;1.116790;1.116670;1.116670;0
20150301 191200;1.116700;1.116910;1.116700;1.116870;0
20150301 191300;1.116880;1.116920;1.116630;1.116920;0
20150301 191400;1.116910;1.117000;1.116660;1.116660;0
20150301 191500;1.116680;1.116680;1.116330;1.116330;0
20150301 191600;1.116360;1.116460;1.116230;1.116340;0
20150301 191700;1.116320;1.116470;1.116270;1.116450;0
20150301 191800;1.116470;1.116580;1.116470;1.116540;0
20150301 191900;1.116540;1.116540;1.116260;1.116260;0
20150301 192000;1.116250;1.116370;1.116120;1.116250;0
20150301 192100;1.116260;1.116480;1.116260;1.116390;0
20150301 192200;1.116390;1.116400;1.116260;1.116260;0
20150301 192300;1.116300;1.116370;1.116250;1.116260;0
20150301 192400;1.116270;1.116300;1.116260;1.116290;0
20150301 192500;1.116270;1.116290;1.116240;1.116260;0
20150301 192600;1.116260;1.116350;1.116250;1.116350;0
20150301 192700;1.116350;1.116390;1.116350;1.116390;0
20150301 192800;1.116400;1.116610;1.116400;1.116560;0
20150301 192900;1.116550;1.116610;1.116390;1.116610;0
20150301 193000;1.116610;1.116690;1.116580;1.116630;0
20150301 193100;1.116660;1.116680;1.116630;1.116660;0
20150301 193200;1.116650;1.116650;1.116530;1.116560;0
20150301 193300;1.116560;1.116630;1.116560;1.116620;0
20150301 193400;1.116670;1.116990;1.116670;1.116970;0
20150301 193500;1.116970;1.116990;1.116640;1.116680;0
20150301 193600;1.116740;1.116790;1.116700;1.116790;0
20150301 193700;1.116770;1.116770;1.116520;1.116540;0
20150301 193800;1.116530;1.116640;1.116470;1.116510;0
20150301 193900;1.116490;1.116610;1.116420;1.116610;0
20150301 194000;1.116610;1.116680;1.116550;1.116550;0
20150301 194100;1.116510;1.116510;1.116480;1.116500;0
20150301 194200;1.116490;1.116520;1.116460;1.116520;0
20150301 194300;1.116530;1.116590;1.116530;1.116570;0
20150301 194400;1.116580;1.116600;1.116550;1.116600;0
20150301 194500;1.116600;1.116690;1.116600;1.116690;0
20150301 194600;1.116700;1.116700;1.116380;1.116400;0
20150301 194700;1.116420;1.116490;1.116420;1.116490;0
20150301 194800;1.116470;1.116500;1.116470;1.116490;0
20150301 194900;1.116510;1.116510;1.116470;1.116470;0
20150301 195000;1.116510;1.116610;1.116470;1.116540;0
20150301 195100;1.116560;1.116890;1.116560;1.116830;0
20150301 195200;1.116850;1.116850;1.116770;1.116770;0
20150301 195300;1.116740;1.116740;1.116640;1.116640;0
20150301 195400;1.116660;1.116750;1.116550;1.116560;0
20150301 195500;1.116540;1.116630;1.116460;1.116460;0
20150301 195600;1.116490;1.116570;1.116490;1.116570;0
20150301 195700;1.116560;1.116590;1.116560;1.116590;0
20150301 195800;1.116580;1.116610;1.116570;1.116570;0
20150301 195900;1.116570;1.116680;1.116500;1.116670;0
20150301 200000;1.116660;1.116850;1.116660;1.116850;0
20150301 200100;1.116850;1.116860;1.116840;1.116850;0
20150301 200200;1.116840;1.116860;1.116750;1.116860;0
20150301 200300;1.116880;1.116980;1.116830;1.116980;0
20150301 200400;1.116980;1.117180;1.116950;1.117090;0
20150301 200500;1.117120;1.117160;1.117060;1.117100;0
20150301 200600;1.117120;1.117300;1.117120;1.117250;0
20150301 200700;1.117290;1.117370;1.117250;1.117360;0
20150301 200800;1.117410;1.117460;1.117170;1.117170;0
20150301 200900;1.117150;1.117180;1.117010;1.117080;0
20150301 201000;1.117080;1.117170;1.117060;1.117090;0
20150301 201100;1.117060;1.117150;1.117030;1.117100;0
20150301 201200;1.117100;1.117150;1.117080;1.117080;0
20150301 201300;1.117060;1.117080;1.117060;1.117080;0
20150301 201400;1.117110;1.117180;1.117110;1.117170;0
20150301 201500;1.117170;1.117210;1.117170;1.117210;0
20150301 201600;1.117230;1.117280;1.117230;1.117280;0
20150301 201700;1.117290;1.117370;1.117260;1.117290;0
20150301 201800;1.117280;1.117340;1.117220;1.117290;0
20150301 201900;1.117270;1.117280;1.117250;1.117250;0
20150301 202000;1.117260;1.117290;1.117040;1.117290;0
20150301 202100;1.117290;1.117290;1.117230;1.117230;0
20150301 202200;1.117240;1.117500;1.117240;1.117360;0
20150301 202300;1.117360;1.117360;1.117250;1.117320;0
20150301 202400;1.117330;1.117360;1.117060;1.117100;0
20150301 202500;1.117110;1.117130;1.116940;1.117080;0
20150301 202600;1.117100;1.117170;1.116980;1.116980;0
20150301 202700;1.116960;1.116960;1.116940;1.116940;0
20150301 202800;1.116920;1.116920;1.116770;1.116770;0
20150301 202900;1.116760;1.116760;1.116740;1.116740;0
20150301 203000;1.116710;1.116770;1.116680;1.116770;0
20150301 203100;1.116760;1.116760;1.116750;1.116760;0
20150301 203200;1.116810;1.116860;1.116810;1.116850;0
20150301 203300;1.116850;1.116930;1.116850;1.116890;0
20150301 203400;1.116910;1.116910;1.116890;1.116890;0
20150301 203500;1.116900;1.116900;1.116870;1.116880;0
20150301 203600;1.116900;1.116900;1.116870;1.116870;0
20150301 203700;1.116870;1.116910;1.116860;1.116890;0
20150301 203800;1.116890;1.116890;1.116860;1.116860;0
20150301 203900;1.116860;1.116860;1.116780;1.116850;0
20150301 204000;1.116870;1.116990;1.116870;1.116950;0
20150301 204100;1.116940;1.116960;1.116870;1.116960;0
20150301 204200;1.116960;1.116990;1.116960;1.116970;0
20150301 204300;1.116980;1.117070;1.116980;1.117030;0
20150301 204400;1.117010;1.117010;1.117000;1.117010;0
20150301 204500;1.117040;1.117100;1.117040;1.117100;0
20150301 204600;1.117100;1.117300;1.117060;1.117210;0
20150301 204700;1.117190;1.117190;1.117040;1.117070;0
20150301 204800;1.117090;1.117160;1.117090;1.117140;0
20150301 204900;1.117130;1.117180;1.117130;1.117180;0
20150301 205000;1.117200;1.117280;1.117200;1.117280;0
20150301 205100;1.117260;1.117260;1.117130;1.117160;0
20150301 205200;1.117120;1.117120;1.116880;1.116990;0
20150301 205300;1.117010;1.117270;1.117010;1.117270;0
20150301 205400;1.117250;1.117310;1.117170;1.117290;0
20150301 205500;1.117320;1.117430;1.117320;1.117390;0
20150301 205600;1.117360;1.117410;1.117360;1.117390;0
20150301 205700;1.117410;1.117440;1.117350;1.117350;0
20150301 205800;1.117330;1.117330;1.117160;1.117180;0
20150301 205900;1.117180;1.117290;1.117180;1.117270;0
20150301 210000;1.117250;1.117270;1.117250;1.117250;0
20150301 210100;1.117270;1.117300;1.117260;1.117300;0
20150301 210200;1.117290;1.117300;1.117260;1.117260;0
20150301 210300;1.117280;1.117280;1.117170;1.117250;0
20150301 210400;1.117250;1.117270;1.117250;1.117270;0
20150301 210500;1.117290;1.117300;1.117280;1.117280;0
20150301 210600;1.117270;1.117270;1.117270;1.117270;0
20150301 210700;1.117260;1.117380;1.117260;1.117360;0
20150301 210800;1.117370;1.117370;1.117280;1.117280;0
20150301 210900;1.117280;1.117500;1.117280;1.117370;0
20150301 211000;1.117360;1.117370;1.117350;1.117360;0
20150301 211100;1.117380;1.117470;1.117360;1.117360;0
20150301 211200;1.117390;1.117470;1.117370;1.117460;0
20150301 211300;1.117470;1.117470;1.117450;1.117470;0
20150301 211400;1.117470;1.117490;1.117390;1.117390;0
20150301 211500;1.117370;1.117490;1.117370;1.117440;0
20150301 211600;1.117430;1.117510;1.117360;1.117440;0
20150301 211700;1.117450;1.117520;1.117270;1.117480;0
20150301 211800;1.117460;1.117500;1.117360;1.117500;0
20150301 211900;1.117470;1.117690;1.117470;1.117660;0
20150301 212000;1.117640;1.117640;1.117460;1.117570;0
20150301 212100;1.117550;1.117680;1.117400;1.117660;0
20150301 212200;1.117680;1.117850;1.117580;1.117760;0
20150301 212300;1.117760;1.117810;1.117670;1.117670;0
20150301 212400;1.117650;1.117650;1.117420;1.117450;0
20150301 212500;1.117430;1.117430;1.117370;1.117370;0
20150301 212600;1.117390;1.117540;1.117390;1.117480;0
20150301 212700;1.117510;1.117590;1.117510;1.117570;0
20150301 212800;1.117560;1.117560;1.117550;1.117560;0
20150301 212900;1.117600;1.117690;1.117580;1.117690;0
20150301 213000;1.117670;1.117720;1.117610;1.117710;0
20150301 213100;1.117750;1.117790;1.117720;1.117790;0
20150301 213200;1.117790;1.117800;1.117780;1.117780;0
20150301 213300;1.117790;1.117800;1.117680;1.117690;0
20150301 213400;1.117690;1.117700;1.117440;1.117510;0
20150301 213500;1.117510;1.117510;1.117370;1.117370;0
20150301 213600;1.117350;1.117450;1.117350;1.117350;0
20150301 213700;1.117340;1.117390;1.117130;1.117130;0
20150301 213800;1.117160;1.117240;1.117150;1.117240;0
20150301 213900;1.117240;1.117250;1.117160;1.117250;0
20150301 214000;1.117250;1.117370;1.117250;1.117350;0
20150301 214100;1.117390;1.117390;1.117260;1.117260;0
20150301 214200;1.117260;1.117350;1.117250;1.117270;0
20150301 214300;1.117280;1.117290;1.117270;1.117280;0
20150301 214400;1.117290;1.117360;1.117290;1.117360;0
20150301 214500;1.117350;1.117380;1.117260;1.117260;0
20150301 214600;1.117250;1.117270;1.117240;1.117260;0
20150301 214700;1.117270;1.117270;1.117270;1.117270;0
20150301 214800;1.117280;1.117340;1.117280;1.117290;0
20150301 214900;1.117290;1.117290;1.117270;1.117270;0
20150301 215000;1.117250;1.117260;1.117240;1.117240;0
20150301 215100;1.117240;1.117240;1.117130;1.117130;0
20150301 215200;1.117120;1.117130;1.117100;1.117130;0
20150301 215300;1.117130;1.117140;1.117110;1.117130;0
20150301 215400;1.117120;1.117160;1.117110;1.117160;0
20150301 215500;1.117170;1.117180;1.117170;1.117170;0
20150301 215600;1.117180;1.117180;1.117030;1.117080;0
20150301 215700;1.117080;1.117100;1.117070;1.117080;0
20150301 215800;1.117090;1.117190;1.117090;1.117190;0
20150301 215900;1.117210;1.117250;1.117110;1.117120;0
20150301 220000;1.117130;1.117160;1.117100;1.117100;0
20150301 220100;1.117100;1.117180;1.117100;1.117180;0
20150301 220200;1.117170;1.117170;1.117010;1.117040;0
20150301 220300;1.117010;1.117080;1.117010;1.117020;0
20150301 220400;1.117080;1.117080;1.117060;1.117060;0
20150301 220500;1.117040;1.117090;1.117030;1.117090;0
20150301 220600;1.117090;1.117200;1.117090;1.117200;0
20150301 220700;1.117240;1.117290;1.117240;1.117270;0
20150301 220800;1.117250;1.117250;1.117190;1.117190;0
20150301 220900;1.117170;1.117190;1.117170;1.117190;0
20150301 221000;1.117200;1.117200;1.117170;1.117190;0
20150301 221100;1.117190;1.117190;1.117180;1.117180;0
20150301 221200;1.117170;1.117190;1.117170;1.117190;0
20150301 221300;1.117220;1.117390;1.117220;1.117390;0
20150301 221400;1.117410;1.117410;1.117370;1.117370;0
20150301 221500;1.117370;1.117390;1.117360;1.117380;0
20150301 221600;1.117390;1.117570;1.117390;1.117570;0
20150301 221700;1.117540;1.117590;1.117540;1.117580;0
20150301 221800;1.117570;1.117580;1.117550;1.117570;0
20150301 221900;1.117560;1.117580;1.117560;1.117560;0
20150301 222000;1.117550;1.117550;1.117490;1.117550;0
20150301 222100;1.117530;1.117530;1.117460;1.117470;0
20150301 222200;1.117460;1.117470;1.117380;1.117440;0
20150301 222300;1.117410;1.117410;1.117260;1.117330;0
20150301 222400;1.117340;1.117480;1.117340;1.117460;0
20150301 222500;1.117450;1.117450;1.117260;1.117280;0
20150301 222600;1.117280;1.117280;1.117130;1.117230;0
20150301 222700;1.117230;1.117420;1.117190;1.117400;0
20150301 222800;1.117460;1.117620;1.117460;1.117590;0
20150301 222900;1.117590;1.117610;1.117430;1.117430;0
20150301 223000;1.117430;1.117580;1.117400;1.117500;0
20150301 223100;1.117500;1.117500;1.117360;1.117360;0
20150301 223200;1.117360;1.117360;1.117290;1.117320;0
20150301 223300;1.117320;1.117350;1.117320;1.117350;0
20150301 223400;1.117360;1.117540;1.117360;1.117490;0
20150301 223500;1.117490;1.117570;1.117430;1.117540;0
20150301 223600;1.117520;1.117890;1.117490;1.117880;0
20150301 223700;1.117920;1.117920;1.117660;1.117660;0
20150301 223800;1.117650;1.117650;1.117430;1.117460;0
20150301 223900;1.117520;1.117530;1.117440;1.117530;0
20150301 224000;1.117540;1.117550;1.117530;1.117550;0
20150301 224100;1.117570;1.117590;1.117570;1.117590;0
20150301 224200;1.117590;1.117670;1.117550;1.117550;0
20150301 224300;1.117560;1.117580;1.117540;1.117540;0
20150301 224400;1.117580;1.117590;1.117550;1.117560;0
20150301 224500;1.117560;1.117560;1.117450;1.117460;0
20150301 224600;1.117380;1.117480;1.117380;1.117460;0
20150301 224700;1.117480;1.117480;1.117480;1.117480;0
20150301 224800;1.117470;1.117580;1.117470;1.117580;0
20150301 224900;1.117550;1.117680;1.117530;1.117600;0
20150301 225000;1.117600;1.117600;1.117540;1.117540;0
20150301 225100;1.117550;1.117550;1.117540;1.117540;0
20150301 225200;1.117510;1.117510;1.117470;1.117470;0
20150301 225300;1.117470;1.117470;1.117440;1.117470;0
20150301 225400;1.117470;1.117470;1.117460;1.117460;0
20150301 225500;1.117510;1.117580;1.117470;1.117540;0
20150301 225600;1.117550;1.117580;1.117450;1.117500;0
20150301 225700;1.117490;1.117490;1.117470;1.117480;0
20150301 225800;1.117480;1.117560;1.117480;1.117540;0
20150301 225900;1.117540;1.117560;1.117490;1.117490;0
20150301 230000;1.117510;1.117560;1.117500;1.117500;0
20150301 230100;1.117490;1.117530;1.117480;1.117520;0
20150301 230200;1.117520;1.117570;1.117520;1.117560;0
20150301 230300;1.117560;1.117580;1.117480;1.117480;0
20150301 230400;1.117500;1.117570;1.117500;1.117570;0
20150301 230500;1.117560;1.117560;1.117560;1.117560;0
20150301 230600;1.117570;1.117580;1.117570;1.117580;0
20150301 230700;1.117600;1.117600;1.117600;1.117600;0
20150301 230800;1.117600;1.117600;1.117570;1.117570;0
20150301 230900;1.117560;1.117560;1.117540;1.117560;0
20150301 231000;1.117550;1.117550;1.117450;1.117490;0
20150301 231100;1.117480;1.117480;1.117480;1.117480;0
20150301 231200;1.117480;1.117490;1.117470;1.117490;0
20150301 231300;1.117490;1.117570;1.117490;1.117570;0
20150301 231400;1.117560;1.117580;1.117560;1.117580;0
20150301 231500;1.117570;1.117580;1.117560;1.117580;0
20150301 231600;1.117560;1.117600;1.117560;1.117570;0
20150301 231700;1.117560;1.117590;1.117500;1.117590;0
20150301 231800;1.117580;1.117630;1.117580;1.117590;0
20150301 231900;1.117580;1.117590;1.117570;1.117580;0
20150301 232000;1.117580;1.117580;1.117580;1.117580;0
20150301 232100;1.117580;1.117600;1.117580;1.117590;0
20150301 232200;1.117570;1.117590;1.117490;1.117490;0
20150301 232300;1.117500;1.117500;1.117500;1.117500;0
20150301 232400;1.117490;1.117490;1.117470;1.117470;0
20150301 232500;1.117560;1.117580;1.117560;1.117580;0
20150301 232600;1.117570;1.117590;1.117570;1.117590;0
20150301 232700;1.117580;1.117580;1.117500;1.117500;0
20150301 232800;1.117490;1.117490;1.117460;1.117480;0
20150301 232900;1.117490;1.117580;1.117490;1.117580;0
20150301 233000;1.117580;1.117580;1.117570;1.117580;0
20150301 233100;1.117580;1.117580;1.117490;1.117490;0
20150301 233200;1.117490;1.117490;1.117490;1.117490;0
20150301 233300;1.117510;1.117700;1.117510;1.117610;0
20150301 233400;1.117600;1.117670;1.117600;1.117670;0
20150301 233500;1.117680;1.117800;1.117670;1.117790;0
20150301 233600;1.117790;1.117840;1.117780;1.117800;0
20150301 233700;1.117810;1.117850;1.117650;1.117710;0
20150301 233800;1.117730;1.117790;1.117640;1.117680;0
20150301 233900;1.117670;1.117670;1.117640;1.117670;0
20150301 234000;1.117670;1.117770;1.117670;1.117770;0
20150301 234100;1.117750;1.117750;1.117620;1.117660;0
20150301 234200;1.117640;1.117790;1.117640;1.117790;0
20150301 234300;1.117790;1.117790;1.117770;1.117770;0
20150301 234400;1.117780;1.117840;1.117770;1.117770;0
20150301 234500;1.117770;1.117770;1.117690;1.117710;0
20150301 234600;1.117730;1.117860;1.117680;1.117810;0
